0, -20, -20, 0
0.1, -20.47893, -20.47893, 0
0.2, -20.90976, -20.90976, 0
0.3, -21.27599, -21.27599, 0
0.4, -21.54432, -21.54432, 0
0.5, -21.65625, -21.65625, 0
0.6, -21.51968, -21.51968, 0
0.7, -21.00051, -21.00051, 0
0.8, -19.91424, -19.91424, 0
0.9, -18.01757, -18.01757, 0
1, -15, -15, 0
